"Stkcd","Trddt","Opnprc","Hiprc","Loprc","Clsprc","Dnshrtrd","Dnvaltrd","Dsmvosd","Dsmvtll","Dretwd","Dretnd","Adjprcwd","Adjprcnd","Ahshrtrd_D","Ahvaltrd_D"
"600519","2024-08-27","1412.000","1413.000","1401.110","1404.070","1365740","1920770570.000","1763789645.05","1763789645.05","-0.005616","-0.005616","11512.648167","7901.689063","0","0.000"
"600519","2024-08-28","1404.070","1406.000","1375.000","1389.000","3166351","4388025875.000","1744858744.20","1744858744.20","-0.010733","-0.010733","11389.081958","7816.879578","0","0.000"
"600519","2024-08-29","1380.000","1418.000","1380.000","1413.300","2747161","3864270621.000","1775384350.74","1775384350.74","0.017495","0.017495","11588.329396","7953.632763","0","0.000"
"600519","2024-08-30","1413.000","1458.070","1405.000","1443.190","3873923","5576118649.000","1812932102.98","1812932102.98","0.021149","0.021149","11833.411944","8121.844808","0","0.000"
"600519","2024-09-02","1430.000","1438.000","1395.000","1395.000","3413459","4801049927.000","1752395931.00","1752395931.00","-0.033391","-0.033391","11438.278855","7850.645796","0","0.000"
"600519","2024-09-03","1398.000","1414.980","1393.020","1410.000","1788760","2516125842.000","1771238898.00","1771238898.00","0.010753","0.010753","11561.271101","7935.061342","0","0.000"
"600519","2024-09-04","1402.000","1419.190","1399.740","1400.000","1421109","1995221417.000","1758676920.00","1758676920.00","-0.007092","-0.007092","11479.276270","7878.784311","0","0.000"
"600519","2024-09-05","1400.500","1407.000","1397.000","1404.880","1450295","2033680839.000","1764807165.26","1764807165.26","0.003486","0.003486","11519.289747","7906.247502","0","0.000"
"600519","2024-09-06","1405.000","1406.000","1398.000","1398.000","1032104","1445537257.000","1756164524.40","1756164524.40","-0.004897","-0.004897","11462.877304","7867.528905","0","0.000"
"600519","2024-09-09","1380.010","1393.710","1370.080","1375.000","2863755","3950086825.000","1727271975.00","1727271975.00","-0.016452","-0.016452","11274.289194","7738.091734","0","0.000"
"600519","2024-09-10","1370.020","1393.000","1370.020","1378.000","1980284","2737295644.000","1731040568.40","1731040568.40","0.002182","0.002182","11298.887643","7754.974843","0","0.000"
"600519","2024-09-11","1375.600","1385.880","1365.000","1380.000","2099577","2892932794.000","1733552964.00","1733552964.00","0.001451","0.001451","11315.286609","7766.230249","0","0.000"
"600519","2024-09-12","1380.000","1385.000","1334.910","1335.060","4794831","6482445000.000","1677099434.87","1677099434.87","-0.032565","-0.032565","10946.801841","7513.321273","0","0.000"
"600519","2024-09-13","1331.000","1332.000","1297.300","1304.130","5600511","7329376917.000","1638245236.91","1638245236.91","-0.023167","-0.023167","10693.191830","7339.256417","0","0.000"
"600519","2024-09-18","1300.000","1300.010","1266.660","1266.900","4618531","5895948011.000","1591476992.82","1591476992.82","-0.028548","-0.028548","10387.925076","7129.737031","0","0.000"
"600519","2024-09-19","1262.000","1292.880","1245.830","1261.000","5998821","7623739997.000","1584065425.80","1584065425.80","-0.004657","-0.004657","10339.548126","7096.533583","0","0.000"
"600519","2024-09-20","1261.500","1273.900","1250.030","1263.920","3998184","5038507835.000","1587733523.38","1587733523.38","0.002316","0.002316","10363.490616","7112.966476","0","0.000"
"600519","2024-09-23","1268.000","1293.500","1260.660","1261.540","4554969","5809791682.000","1584743772.61","1584743772.61","-0.001883","-0.001883","10343.975846","7099.572542","0","0.000"
"600519","2024-09-24","1285.090","1373.000","1265.090","1372.600","10041281","13297277523.000","1724257100.28","1724257100.28","0.088035","0.088035","11254.610434","7724.585246","0","0.000"
"600519","2024-09-25","1400.050","1427.000","1396.710","1399.000","7395380","10420109655.000","1757420722.20","1757420722.20","0.019234","0.019234","11471.076786","7873.156607","0","0.000"
"600519","2024-09-26","1399.960","1529.870","1396.000","1529.000","9727806","14269262657.000","1920726436.20","1920726436.20","0.092924","0.092924","12537.009582","8604.758007","0","0.000"
"600519","2024-09-27","1600.000","1629.200","1565.360","1629.200","8792167","14050260569.000","2046597455.76","2046597455.76","0.065533","0.065533","13358.597783","9168.653855","0","0.000"
"600519","2024-09-30","1692.000","1759.880","1652.000","1748.000","15729341","26982747037.000","2195833754.40","2195833754.40","0.072919","0.072919","14332.696370","9837.224981","0","0.000"
"600519","2024-10-08","1910.000","1910.000","1680.180","1723.000","19470947","35114075007.000","2164428809.40","2164428809.40","-0.014302","-0.014302","14127.709294","9696.532404","0","0.000"
"600519","2024-10-09","1700.000","1700.000","1590.000","1595.150","12019684","19708432734.000","2003823920.67","2003823920.67","-0.074202","-0.074202","13079.405386","8977.030565","0","0.000"
"600519","2024-10-10","1622.260","1668.080","1591.000","1640.000","7460342","12198964035.000","2060164392.00","2060164392.00","0.028116","0.028116","13447.152201","9229.433048","0","0.000"
"600519","2024-10-11","1615.400","1639.960","1590.000","1604.990","4191471","6764982707.000","2016184907.02","2016184907.02","-0.021348","-0.021348","13160.088299","9032.407163","0","0.000"
"600519","2024-10-14","1613.000","1620.630","1581.170","1601.990","4481202","7181350822.000","2012416313.62","2012416313.62","-0.001869","-0.001869","13135.489850","9015.524054","0","0.000"
"600519","2024-10-15","1599.000","1600.990","1553.010","1554.250","4357143","6884141869.000","1952445430.65","1952445430.65","-0.029800","-0.029800","12744.046529","8746.857509","0","0.000"
"600519","2024-10-16","1540.880","1549.800","1510.000","1522.500","4666440","7140169692.000","1912561150.50","1912561150.50","-0.020428","-0.020428","12483.712942","8568.177936","0","0.000"
"600519","2024-10-17","1537.000","1537.660","1493.410","1494.600","3945955","5964778958.000","1877513231.88","1877513231.88","-0.018325","-0.018325","12254.947364","8411.165020","0","0.000"
"600519","2024-10-18","1493.000","1567.840","1478.960","1541.000","6861930","10418043492.000","1935800809.80","1935800809.80","0.031045","0.031045","12635.403378","8672.290443","0","0.000"
"600519","2024-10-21","1541.210","1549.970","1521.210","1528.800","4200790","6433918335.000","1920475196.64","1920475196.64","-0.007917","-0.007917","12535.369684","8603.632465","0","0.000"
"600519","2024-10-22","1526.560","1560.180","1524.200","1543.000","3626913","5607826492.000","1938313205.40","1938313205.40","0.009288","0.009288","12651.802343","8683.545849","0","0.000"
"600519","2024-10-23","1544.110","1576.950","1532.000","1567.500","4008846","6259600035.000","1969090051.50","1969090051.50","0.015878","0.015878","12852.689677","8821.424574","0","0.000"
"600519","2024-10-24","1561.000","1575.000","1545.010","1552.200","2392280","3723973209.000","1949870225.16","1949870225.16","-0.009761","-0.009761","12727.237586","8735.320716","0","0.000"
"600519","2024-10-25","1547.000","1574.790","1546.010","1558.850","2774508","4328271351.000","1958223940.53","1958223940.53","0.004284","0.004284","12781.764148","8772.744941","0","0.000"
"600519","2024-10-28","1560.000","1565.000","1522.230","1565.000","3912140","6064453668.000","1965949557.00","1965949557.00","0.003945","0.003945","12832.190968","8807.355315","0","0.000"
"600519","2024-10-29","1560.000","1580.000","1530.000","1531.620","4116578","6368105233.000","1924017674.44","1924017674.44","-0.021329","-0.021329","12558.492224","8619.502586","0","0.000"
"600519","2024-10-30","1525.000","1551.190","1523.410","1532.000","3200574","4913175983.000","1924495029.60","1924495029.60","0.000248","0.000248","12561.608027","8621.641113","0","0.000"
"600519","2024-10-31","1532.150","1540.000","1520.000","1527.790","2995735","4575545180.000","1919206436.86","1919206436.86","-0.002748","-0.002748","12527.088203","8597.948483","0","0.000"
"600519","2024-11-01","1521.000","1545.130","1520.800","1533.750","3228392","4954302212.000","1926693375.75","1926693375.75","0.003901","0.003901","12575.957122","8631.489593","0","0.000"
